#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 12 13 05 00  65 10.0 12.0  2.66  8.33  6.03 999 1016.3 999.0  25.9 999.0 99.0 99.00
2007 12 13 06 00  61  8.7 10.9  2.75  7.69  6.12 999 1017.0 999.0  25.9 999.0 99.0 99.00
2007 12 13 07 00  66  8.7 10.4  2.81  8.33  6.23 999 1017.4 999.0  25.9 999.0 99.0 99.00
2007 12 13 08 00  72  9.2 10.8  2.64  8.33  6.16 999 1017.7 999.0  25.9 999.0 99.0 99.00
2007 12 13 09 00  68  8.9 11.3  2.67  7.69  6.01 999 1017.8 999.0  25.9 999.0 99.0 99.00
2007 12 13 10 00  69  9.5 11.2  2.77  8.33  6.21 999 1017.8 999.0  25.9 999.0 99.0 99.00
2007 12 13 11 00  63  8.9 10.7  2.63  9.09  6.12 999 1017.7 999.0  25.9 999.0 99.0 99.00
2007 12 13 12 00  72  9.1 11.2  2.72  8.33  6.20 999 1017.1 999.0  25.9 999.0 99.0 99.00
2007 12 13 13 00  65  9.1 11.1  2.58  8.33  6.15 999 1016.8 999.0  25.9 999.0 99.0 99.00
2007 12 13 14 00  55 10.1 12.0  2.63  7.69  6.06 999 1016.3 999.0  25.9 999.0 99.0 99.00
2007 12 13 15 00  56  9.3 10.7  2.73  9.09  6.17 999 1016.6 999.0  25.9 999.0 99.0 99.00
2007 12 13 16 00  71  8.7 10.4  2.81  8.33  6.34 999 1016.9 999.0  25.9 999.0 99.0 99.00
2007 12 13 17 00  61  9.3 11.1  2.86  7.69  6.30 999 1017.3 999.0  25.9 999.0 99.0 99.00
2007 12 13 18 00  66 10.0 12.1  2.99  8.33  6.30 999 1017.9 999.0  25.9 999.0 99.0 99.00
2007 12 13 19 00 107  9.5 12.6  3.02 10.00  6.40 999 1018.9 999.0  25.9 999.0 99.0 99.00
2007 12 13 20 00  70 10.3 12.4  2.98  9.09  6.36 999 1019.0 999.0  25.9 999.0 99.0 99.00
2007 12 13 21 00  58  9.6 11.5  3.08  8.33  6.23 999 1019.0 999.0  25.9 999.0 99.0 99.00
2007 12 13 22 00  62  9.7 11.4  3.07  9.09  6.26 999 1018.8 999.0  26.0 999.0 99.0 99.00
2007 12 13 23 00  58  9.4 11.9  3.18  9.09  6.38 999 1018.0 999.0  26.0 999.0 99.0 99.00
2007 12 14 00 00  52  9.9 11.5  2.94  9.09  6.16 999 1017.3 999.0  26.0 999.0 99.0 99.00
2007 12 14 01 00  60  9.9 12.7  2.90  9.09  6.15 999 1016.8 999.0  26.0 999.0 99.0 99.00
2007 12 14 02 00  55 10.9 12.9  3.05  8.33  6.25 999 1016.7 999.0  26.0 999.0 99.0 99.00
2007 12 14 03 00  59 11.6 14.0  3.44  8.33  6.51 999 1017.0 999.0  26.0 999.0 99.0 99.00
2007 12 14 04 00  62 11.4 13.4  3.20  8.33  6.40 999 1017.3 999.0  26.0 999.0 99.0 99.00
2007 12 14 05 00  65 10.9 13.1  3.19  9.09  6.22 999 1017.7 999.0  26.0 999.0 99.0 99.00
2007 12 14 06 00  71 10.3 13.0  3.29  9.09  6.49 999 1018.2 999.0  26.0 999.0 99.0 99.00
2007 12 14 07 00  67  9.8 12.2  3.21  9.09  6.35 999 1018.5 999.0  26.0 999.0 99.0 99.00
2007 12 14 08 00  78  8.8 10.4  3.06  8.33  6.30 999 1018.6 999.0  26.0 999.0 99.0 99.00
2007 12 14 09 00  92  9.0 11.2  3.19  9.09  6.41 999 1018.7 999.0  26.0 999.0 99.0 99.00
2007 12 14 10 00  84  7.6  9.6  3.06  9.09  6.36 999 1018.5 999.0  26.0 999.0 99.0 99.00
2007 12 14 11 00  79  7.6 10.3  3.06  8.33  6.31 999 1018.2 999.0  26.0 999.0 99.0 99.00
2007 12 14 12 00  89  9.9 12.0  2.94  7.69  6.27 999 1017.5 999.0  26.0 999.0 99.0 99.00
2007 12 14 13 00  79  9.5 11.2  2.98  8.33  6.37 999 1017.4 999.0  26.0 999.0 99.0 99.00
2007 12 14 14 00  79 10.3 12.6  3.15  9.09  6.39 999 1017.0 999.0  26.0 999.0 99.0 99.00
2007 12 14 15 00  92  9.7 11.6  2.99  8.33  6.47 999 1017.2 999.0  26.0 999.0 99.0 99.00
2007 12 14 16 00  73  9.6 11.7  3.30  8.33  6.48 999 1017.5 999.0  26.0 999.0 99.0 99.00
2007 12 14 17 00 100  9.8 12.8  3.37  8.33  6.75 999 1018.3 999.0  26.0 999.0 99.0 99.00
2007 12 14 18 00  89  8.5 10.6  3.30  9.09  6.72 999 1018.6 999.0  25.9 999.0 99.0 99.00
2007 12 14 19 00  75  9.7 12.2  3.28  9.09  6.81 999 1018.9 999.0  25.9 999.0 99.0 99.00
2007 12 14 20 00  69 11.3 13.9  3.45 10.00  6.69 999 1019.0 999.0  26.0 999.0 99.0 99.00
2007 12 14 21 00  73 10.9 13.2  3.41  9.09  6.60 999 1018.9 999.0  26.0 999.0 99.0 99.00
2007 12 14 22 00  69 11.2 13.9  3.28  9.09  6.48 999 1018.4 999.0  26.0 999.0 99.0 99.00
2007 12 14 23 00  81 10.9 13.3  3.49  9.09  6.61 999 1017.8 999.0  26.0 999.0 99.0 99.00
2007 12 15 00 00  79 10.1 12.0  3.73  9.09  6.93 999 1017.0 999.0  26.0 999.0 99.0 99.00
2007 12 15 01 00  74  9.7 11.9  3.55  9.09  6.83 999 1016.7 999.0  26.0 999.0 99.0 99.00
2007 12 15 02 00  83  9.9 11.6  3.52  9.09  6.62 999 1016.8 999.0  26.0 999.0 99.0 99.00
2007 12 15 03 00  71  9.6 12.0  3.38  9.09  6.64 999 1017.1 999.0  26.0 999.0 99.0 99.00
2007 12 15 04 00  64 10.1 13.0  3.38 10.00  6.61 999 1017.5 999.0  26.0 999.0 99.0 99.00
2007 12 15 05 00  81 12.6 15.3  3.78  9.09  6.94 999 1017.5 999.0  25.9 999.0 99.0 99.00
2007 12 15 06 00  83 10.0 12.6  3.38  9.09  6.65 999 1018.4 999.0  25.9 999.0 99.0 99.00
2007 12 15 07 00  83  9.5 11.9  3.91  9.09  7.08 999 1019.1 999.0  25.9 999.0 99.0 99.00
2007 12 15 08 00  78  8.0 10.5  3.52  9.09  6.75 999 1019.8 999.0  25.9 999.0 99.0 99.00
2007 12 15 09 00  70  9.1 10.7  3.26 10.00  6.75 999 1019.5 999.0  25.9 999.0 99.0 99.00
2007 12 15 10 00  82  9.7 11.9  3.19  9.09  6.60 999 1019.4 999.0  25.9 999.0 99.0 99.00
2007 12 15 11 00  74  9.6 11.8  3.26  9.09  6.69 999 1019.0 999.0  25.9 999.0 99.0 99.00
2007 12 15 12 00 100  6.4  7.9  2.86  8.33  6.65 999 1018.8 999.0  25.9 999.0 99.0 99.00
2007 12 15 13 00 112  6.4  8.1  3.03 10.00  6.76 999 1018.3 999.0  25.9 999.0 99.0 99.00
2007 12 15 14 00 111  5.9  8.5  3.07  9.09  6.82 999 1018.2 999.0  25.9 999.0 99.0 99.00
2007 12 15 15 00  55  8.0  9.5  3.35  9.09  6.77 999 1018.4 999.0  25.9 999.0 99.0 99.00
2007 12 15 16 00  81  7.4  9.4  3.26  9.09  6.79 999 1018.6 999.0  25.9 999.0 99.0 99.00
2007 12 15 17 00  49 10.1 12.2  3.17  9.09  6.65 999 1018.9 999.0  25.9 999.0 99.0 99.00
2007 12 15 18 00  68 10.9 13.3  3.57  9.09  6.67 999 1019.3 999.0  25.9 999.0 99.0 99.00
2007 12 15 19 00  76 10.3 13.0  3.28 10.00  6.52 999 1020.1 999.0  25.9 999.0 99.0 99.00
2007 12 15 20 00  65  8.8 10.8  3.66  9.09  6.71 999 1020.6 999.0  25.9 999.0 99.0 99.00
2007 12 15 21 00  64  9.2 11.6  3.40  8.33  6.71 999 1020.1 999.0  25.9 999.0 99.0 99.00
2007 12 15 22 00  71  9.4 11.3  3.41  9.09  6.70 999 1019.9 999.0  25.9 999.0 99.0 99.00
2007 12 15 23 00  69  9.6 11.5  3.28  9.09  6.82 999 1019.1 999.0  25.9 999.0 99.0 99.00
2007 12 16 00 00  65 10.1 11.8  2.99  9.09  6.28 999 1018.2 999.0  25.9 999.0 99.0 99.00
2007 12 16 01 00  71 10.5 12.5  3.06  9.09  6.41 999 1017.8 999.0  25.9 999.0 99.0 99.00
2007 12 16 02 00  64 11.4 13.6  3.33 10.00  6.36 999 1017.5 999.0  25.9 999.0 99.0 99.00
2007 12 16 03 00  71 11.3 13.8  3.58  9.09  6.45 999 1018.1 999.0  25.9 999.0 99.0 99.00
2007 12 16 04 00  89  8.5 10.8  3.61 10.00  6.85 999 1018.6 999.0  25.9 999.0 99.0 99.00
2007 12 16 05 00 106  8.6 10.5  3.18  8.33  6.45 999 1019.2 999.0  25.9 999.0 99.0 99.00
2007 12 16 06 00  90  6.7  8.1  3.23  8.33  6.71 999 1020.1 999.0  25.9 999.0 99.0 99.00
2007 12 16 07 00  76  9.4 11.4  3.31  9.09  6.51 999 1020.2 999.0  25.9 999.0 99.0 99.00
2007 12 16 08 00  68  9.1 10.6  3.10 10.00  6.53 999 1020.7 999.0  25.9 999.0 99.0 99.00
2007 12 16 09 00  78 10.4 12.2  3.17  9.09  6.63 999 1020.6 999.0  25.9 999.0 99.0 99.00
2007 12 16 10 00  79 10.2 12.0  3.24  9.09  6.61 999 1020.4 999.0  25.9 999.0 99.0 99.00
2007 12 16 11 00  85 11.3 13.9  3.10  9.09  6.50 999 1019.8 999.0  25.9 999.0 99.0 99.00
2007 12 16 12 00  86 10.2 12.2  3.45 10.00  6.73 999 1019.3 999.0  25.9 999.0 99.0 99.00
2007 12 16 13 00  88 10.6 12.9  3.25  9.09  6.44 999 1018.6 999.0  25.9 999.0 99.0 99.00
2007 12 16 14 00  94  7.1  9.2  3.38  9.09  6.71 999 1018.7 999.0  25.9 999.0 99.0 99.00
2007 12 16 15 00  80 10.0 12.3  3.55  9.09  6.85 999 1018.4 999.0  25.9 999.0 99.0 99.00
2007 12 16 16 00  75  9.7 12.2  3.69  9.09  6.78 999 1018.7 999.0  25.9 999.0 99.0 99.00
2007 12 16 17 00  78 10.2 12.4  3.39  9.09  6.71 999 1018.9 999.0  25.9 999.0 99.0 99.00
2007 12 16 18 00  72 10.5 12.8  3.57  9.09  6.74 999 1019.4 999.0  25.9 999.0 99.0 99.00
2007 12 16 19 00  74  9.7 12.0  3.26 10.00  6.43 999 1020.0 999.0  25.9 999.0 99.0 99.00
2007 12 16 20 00  74 10.8 13.0  3.67 10.00  6.72 999 1020.2 999.0  25.9 999.0 99.0 99.00
2007 12 16 21 00  74 10.9 13.0  3.68  9.09  6.82 999 1020.1 999.0  25.9 999.0 99.0 99.00
2007 12 16 22 00  77 11.0 13.3  3.54  9.09  6.77 999 1019.4 999.0  25.9 999.0 99.0 99.00
2007 12 16 23 00  80 10.9 13.7  3.53  9.09  6.58 999 1018.6 999.0  25.9 999.0 99.0 99.00
2007 12 17 00 00  77 10.9 13.2  3.63  9.09  6.86 999 1017.7 999.0  25.9 999.0 99.0 99.00
2007 12 17 01 00  74 10.4 12.2  3.64 10.00  6.71 999 1017.4 999.0  25.9 999.0 99.0 99.00
2007 12 17 02 00  73 10.3 12.8  3.86 10.00  6.76 999 1017.2 999.0  25.9 999.0 99.0 99.00
2007 12 17 03 00  77  9.7 12.8  3.69  9.09  6.73 999 1017.4 999.0  25.9 999.0 99.0 99.00
2007 12 17 04 00  78  9.8 12.0  3.65  9.09  6.60 999 1017.9 999.0  25.9 999.0 99.0 99.00
2007 12 17 05 00  75 10.0 11.8  3.76 10.00  6.96 999 1018.4 999.0  25.9 999.0 99.0 99.00
2007 12 17 06 00  76 10.2 12.8  3.75  9.09  6.66 999 1018.8 999.0  25.9 999.0 99.0 99.00
2007 12 17 07 00  71  9.9 11.8  3.50  9.09  6.82 999 1019.1 999.0  25.9 999.0 99.0 99.00
2007 12 17 08 00  77  9.0 11.4  3.52  9.09  6.95 999 1019.3 999.0  25.8 999.0 99.0 99.00
2007 12 17 09 00  86  9.8 12.1  3.37  9.09  6.91 999 1019.3 999.0  25.8 999.0 99.0 99.00
2007 12 17 10 00  76  9.1 11.4  3.39  9.09  6.94 999 1019.1 999.0  25.8 999.0 99.0 99.00
2007 12 17 11 00  76  8.8 11.1  3.26  9.09  6.85 999 1018.8 999.0  25.8 999.0 99.0 99.00
2007 12 17 12 00  73  8.7 10.8  3.40  9.09  6.91 999 1018.4 999.0  25.8 999.0 99.0 99.00
2007 12 17 13 00  82 10.4 13.2  3.39  9.09  6.80 999 1017.9 999.0  25.8 999.0 99.0 99.00
2007 12 17 14 00  77 10.7 12.9  3.29  9.09  6.44 999 1017.5 999.0  25.8 999.0 99.0 99.00
2007 12 17 15 00  88  9.6 11.5  3.50  9.09  6.82 999 1017.5 999.0  25.8 999.0 99.0 99.00
2007 12 17 16 00  93  8.6 11.3  3.27 10.00  6.55 999 1017.6 999.0  25.8 999.0 99.0 99.00
2007 12 17 17 00 105  9.8 13.2  3.25  9.09  6.50 999 1018.2 999.0  25.8 999.0 99.0 99.00
2007 12 17 18 00 105  7.5  9.6  3.51 10.00  6.86 999 1018.8 999.0  25.8 999.0 99.0 99.00
2007 12 17 19 00  87  9.0 11.7  3.60 10.00  6.90 999 1019.4 999.0  25.8 999.0 99.0 99.00
2007 12 17 20 00  89  8.3 10.1  3.38  9.09  6.71 999 1019.8 999.0  25.8 999.0 99.0 99.00
2007 12 17 21 00  81  6.7  8.5  3.55  9.09  6.82 999 1019.8 999.0  25.9 999.0 99.0 99.00
2007 12 17 22 00  99  7.9  9.4  3.53 10.00  6.92 999 1018.7 999.0  25.9 999.0 99.0 99.00
2007 12 17 23 00  94  9.3 11.6  3.34  9.09  6.77 999 1017.7 999.0  25.9 999.0 99.0 99.00
2007 12 18 00 00  88 10.2 12.9  3.43  9.09  6.81 999 1016.8 999.0  25.9 999.0 99.0 99.00
2007 12 18 01 00  79 10.1 12.3  3.40  9.09  6.56 999 1016.4 999.0  25.9 999.0 99.0 99.00
2007 12 18 02 00  83 10.9 13.3  3.03  9.09  6.27 999 1016.1 999.0  25.9 999.0 99.0 99.00
2007 12 18 03 00  89 10.3 12.6  3.38  9.09  6.57 999 1016.4 999.0  25.9 999.0 99.0 99.00
2007 12 18 04 00  82  9.1 10.7  3.03  9.09  6.30 999 1016.8 999.0  25.9 999.0 99.0 99.00
2007 12 18 05 00  73 10.1 12.7  3.33  8.33  6.40 999 1017.3 999.0  25.9 999.0 99.0 99.00
2007 12 18 06 00  86 10.4 12.3  3.30  9.09  6.43 999 1017.9 999.0  25.9 999.0 99.0 99.00
2007 12 18 07 00  76  9.8 11.7  2.94  8.33  6.27 999 1018.4 999.0  25.9 999.0 99.0 99.00
2007 12 18 08 00  76 11.0 13.1  3.03  9.09  6.22 999 1018.8 999.0  25.9 999.0 99.0 99.00
2007 12 18 09 00  72 10.3 12.8  3.07  8.33  6.18 999 1019.1 999.0  25.9 999.0 99.0 99.00
2007 12 18 10 00  80 10.7 13.3  3.12  9.09  6.37 999 1018.8 999.0  25.9 999.0 99.0 99.00
2007 12 18 11 00  81 10.2 12.4  3.22  8.33  6.43 999 1018.8 999.0  25.9 999.0 99.0 99.00
2007 12 18 12 00  76  7.7 10.5  3.05  8.33  6.23 999 1018.5 999.0  25.9 999.0 99.0 99.00
2007 12 18 13 00  82 10.2 12.7  2.95  9.09  6.25 999 1018.1 999.0  25.8 999.0 99.0 99.00
2007 12 18 14 00  78 10.5 12.7  3.28  8.33  6.34 999 1018.0 999.0  25.8 999.0 99.0 99.00
2007 12 18 15 00  65  9.5 11.3  2.92  9.09  6.10 999 1018.1 999.0  25.8 999.0 99.0 99.00
2007 12 18 16 00  89 10.2 12.2  3.32  9.09  6.33 999 1018.2 999.0  25.8 999.0 99.0 99.00
2007 12 18 17 00 102  9.5 12.0  3.22  7.69  6.36 999 1019.0 999.0  25.8 999.0 99.0 99.00
2007 12 18 18 00  79 11.2 14.0  3.63  8.33  6.49 999 1019.1 999.0  25.8 999.0 99.0 99.00
2007 12 18 19 00  88 10.6 12.8  3.48  8.33  6.46 999 1019.9 999.0  25.8 999.0 99.0 99.00
2007 12 18 20 00  80 10.5 12.5  3.63  9.09  6.54 999 1020.1 999.0  25.9 999.0 99.0 99.00
2007 12 18 21 00  83  9.7 11.6  3.33  9.09  6.54 999 1019.8 999.0  25.9 999.0 99.0 99.00
2007 12 18 22 00  80  9.6 11.3  3.45  9.09  6.67 999 1019.2 999.0  25.9 999.0 99.0 99.00
2007 12 18 23 00  79  9.9 11.9  3.21  7.69  6.43 999 1018.3 999.0  25.9 999.0 99.0 99.00
2007 12 19 00 00  81  9.9 11.7  3.05  9.09  6.23 999 1017.6 999.0  25.9 999.0 99.0 99.00
2007 12 19 01 00  82  9.4 11.3  3.25 10.00  6.58 999 1017.3 999.0  25.9 999.0 99.0 99.00
2007 12 19 02 00  77  9.4 11.3  3.24 10.00  6.63 999 1016.8 999.0  25.9 999.0 99.0 99.00
2007 12 19 03 00  83  9.6 11.7  3.42 10.00  6.55 999 1017.6 999.0  25.9 999.0 99.0 99.00
2007 12 19 04 00  84  9.8 11.6  3.01 10.00  6.37 999 1018.0 999.0  25.9 999.0 99.0 99.00
2007 12 19 05 00  96 11.7 14.0  3.05  9.09  6.42 999 1018.5 999.0  25.9 999.0 99.0 99.00
2007 12 19 06 00  67  8.8 11.9  2.92 10.00  6.53 999 1019.1 999.0  25.9 999.0 99.0 99.00
2007 12 19 07 00  81  7.3  9.4  2.84  9.09  6.68 999 1019.4 999.0  25.8 999.0 99.0 99.00
2007 12 19 08 00  91  7.5  9.2  2.84  9.09  6.59 999 1019.7 999.0  25.8 999.0 99.0 99.00
2007 12 19 09 00  97  6.0  8.9  2.60  8.33  6.32 999 1019.8 999.0  25.8 999.0 99.0 99.00
2007 12 19 10 00 106  5.8  6.9  2.74  9.09  6.50 999 1019.7 999.0  25.8 999.0 99.0 99.00
2007 12 19 11 00 114  6.0  7.7  2.76 10.00  6.65 999 1019.7 999.0  25.8 999.0 99.0 99.00
2007 12 19 12 00 105  5.1  6.3  2.48 10.00  6.31 999 1019.0 999.0  25.8 999.0 99.0 99.00
2007 12 19 13 00  71  6.3  8.1  2.60 10.00  6.51 999 1018.1 999.0  25.8 999.0 99.0 99.00
2007 12 19 14 00  84  6.5  8.2  2.39  9.09  6.46 999 1018.0 999.0  25.8 999.0 99.0 99.00
2007 12 19 15 00  87  9.4 11.0  2.55 10.00  6.26 999 1017.8 999.0  25.8 999.0 99.0 99.00
2007 12 19 16 00  73  9.2 10.7  2.52  9.09  6.02 999 1017.9 999.0  25.8 999.0 99.0 99.00
2007 12 19 17 00  89  8.5 10.1  2.92  9.09  6.35 999 1018.3 999.0  25.8 999.0 99.0 99.00
2007 12 19 18 00  82  8.4  9.9  2.82  7.69  6.03 999 1018.6 999.0  25.9 999.0 99.0 99.00
2007 12 19 19 00  99  8.0  9.5  2.63  9.09  6.02 999 1019.4 999.0  25.9 999.0 99.0 99.00
2007 12 19 20 00 102  6.6  7.8  2.40  7.14  6.08 999 1019.8 999.0  25.9 999.0 99.0 99.00
2007 12 19 21 00  93  7.0  8.1  2.76  9.09  6.55 999 1019.4 999.0  25.9 999.0 99.0 99.00
2007 12 19 22 00  98  6.9  8.3  2.65  8.33  6.33 999 1018.9 999.0  25.9 999.0 99.0 99.00
2007 12 19 23 00  97  7.4  9.3  2.57 10.00  6.17 999 1017.9 999.0  25.9 999.0 99.0 99.00
2007 12 20 00 00  89  6.6  8.0  2.43 10.00  6.09 999 1017.1 999.0  25.9 999.0 99.0 99.00
2007 12 20 01 00  70  7.9  9.4  2.59 10.00  6.23 999 1016.7 999.0  26.0 999.0 99.0 99.00
2007 12 20 02 00  71  8.3  9.7  2.34 10.81  5.70 999 1016.6 999.0  25.9 999.0 99.0 99.00
2007 12 20 03 00  81  8.8 10.6  2.64 10.00  6.18 999 1016.7 999.0  25.9 999.0 99.0 99.00
2007 12 20 04 00  84  9.1 10.8  2.68 10.00  5.95 999 1017.0 999.0  25.8 999.0 99.0 99.00
2007 12 20 05 00  76  8.9 10.1  2.65  7.69  5.89 999 1017.7 999.0  25.8 999.0 99.0 99.00
2007 12 20 06 00  77  7.9  9.8  2.73  7.69  6.35 999 1018.6 999.0  25.7 999.0 99.0 99.00
2007 12 20 07 00  79  7.5  9.1  2.49  7.14  6.19 999 1018.9 999.0  25.7 999.0 99.0 99.00
2007 12 20 08 00  91  6.9  8.1  2.84  9.09  6.54 999 1019.4 999.0  25.8 999.0 99.0 99.00
2007 12 20 09 00 101  5.9  7.4  2.69 10.00  6.62 999 1019.3 999.0  25.8 999.0 99.0 99.00
2007 12 20 10 00 106  5.3  6.9  2.40  9.09  6.38 999 1019.4 999.0  25.8 999.0 99.0 99.00
2007 12 20 11 00 107  5.4  6.7  2.48  8.33  6.66 999 1019.1 999.0  25.8 999.0 99.0 99.00
2007 12 20 12 00 100  4.3  5.4  2.49 10.00  6.65 999 1018.8 999.0  25.8 999.0 99.0 99.00
2007 12 20 13 00 109  5.1  6.2  2.36  9.09  6.66 999 1018.1 999.0  25.8 999.0 99.0 99.00
2007 12 20 14 00 110  4.8  6.6  2.59 10.00  6.84 999 1017.6 999.0  25.8 999.0 99.0 99.00
2007 12 20 15 00  66  6.1  7.2  2.47 10.00  6.66 999 1017.5 999.0  25.8 999.0 99.0 99.00
2007 12 20 16 00  68  7.7  9.1  2.43  8.33  6.21 999 1017.6 999.0  25.8 999.0 99.0 99.00
2007 12 20 17 00  80  8.0  9.5  2.48  8.33  6.18 999 1018.1 999.0  25.8 999.0 99.0 99.00
2007 12 20 18 00  71  7.7  9.2  2.56  9.09  6.32 999 1018.6 999.0  25.8 999.0 99.0 99.00
2007 12 20 19 00  74  6.9  8.4  2.43  9.09  6.27 999 1019.1 999.0  25.8 999.0 99.0 99.00
2007 12 20 20 00  68  6.1  8.0  2.44 10.00  6.23 999 1019.5 999.0  25.8 999.0 99.0 99.00
2007 12 20 21 00  65  6.4  7.5  2.45 10.00  6.32 999 1019.1 999.0  25.8 999.0 99.0 99.00
2007 12 20 22 00  70  5.5  6.7  2.51  9.09  6.35 999 1018.6 999.0  25.9 999.0 99.0 99.00
2007 12 20 23 00  71  5.0  6.5  2.36 10.00  6.54 999 1017.9 999.0  25.9 999.0 99.0 99.00
2007 12 21 00 00  84  3.9  5.2  2.28 10.00  6.37 999 1016.8 999.0  25.9 999.0 99.0 99.00
2007 12 21 01 00  78  4.1  5.4  2.40  9.09  6.68 999 1016.2 999.0  26.0 999.0 99.0 99.00
2007 12 21 02 00  76  6.9  8.1  2.39 10.00  6.99 999 1015.9 999.0  26.0 999.0 99.0 99.00
2007 12 21 03 00  83  7.1  8.3  2.21  9.09  6.36 999 1016.1 999.0  26.0 999.0 99.0 99.00
2007 12 21 04 00  75  7.6  9.1  2.30  9.09  6.09 999 1016.3 999.0  25.9 999.0 99.0 99.00
2007 12 21 05 00  61  8.0  9.4  2.25  9.09  5.94 999 1017.0 999.0  25.9 999.0 99.0 99.00
2007 12 21 06 00  66  7.3  9.0  2.22  9.09  6.17 999 1017.6 999.0  25.9 999.0 99.0 99.00
2007 12 21 07 00  69  7.3  9.1  2.37 10.00  6.21 999 1017.7 999.0  25.9 999.0 99.0 99.00
2007 12 21 08 00  84  6.5  7.8  2.26 10.00  6.10 999 1017.9 999.0  25.9 999.0 99.0 99.00
2007 12 21 09 00  84  6.7  8.1  2.46 10.00  6.35 999 1018.0 999.0  25.9 999.0 99.0 99.00
2007 12 21 10 00  75  7.1  8.3  2.19 10.00  6.06 999 1018.1 999.0  25.9 999.0 99.0 99.00
2007 12 21 11 00  85  8.0  9.8  2.47 10.00  6.44 999 1017.5 999.0  25.9 999.0 99.0 99.00
2007 12 21 12 00  84  7.0  8.8  2.39  9.09  6.41 999 1017.1 999.0  25.9 999.0 99.0 99.00
2007 12 21 13 00  81  6.9  9.1  2.20  9.09  5.98 999 1016.7 999.0  25.8 999.0 99.0 99.00
2007 12 21 14 00  84  6.5  7.7  2.31 10.00  6.15 999 1016.1 999.0  25.8 999.0 99.0 99.00
2007 12 21 15 00  83  6.6  7.7  2.24 10.00  6.36 999 1016.0 999.0  25.8 999.0 99.0 99.00
2007 12 21 16 00  93  6.5  8.2  2.14  8.33  6.10 999 1016.2 999.0  25.8 999.0 99.0 99.00
2007 12 21 17 00  91  7.2  8.9  2.03  9.09  5.97 999 1016.8 999.0  25.8 999.0 99.0 99.00
2007 12 21 18 00  72  7.8  9.7  2.31 10.00  6.05 999 1017.2 999.0  25.8 999.0 99.0 99.00
2007 12 21 19 00  73  7.4  8.6  2.41  9.09  6.26 999 1017.8 999.0  25.8 999.0 99.0 99.00
2007 12 21 20 00  70  6.9  8.7  2.17  9.09  6.02 999 1018.0 999.0  25.9 999.0 99.0 99.00
2007 12 21 21 00  69  7.7  9.5  2.11 10.00  5.97 999 1017.5 999.0  25.9 999.0 99.0 99.00
2007 12 21 22 00  80  8.2  9.9  2.28 10.00  6.15 999 1016.8 999.0  25.9 999.0 99.0 99.00
2007 12 21 23 00  71  8.7 10.4  2.31 10.00  6.06 999 1015.7 999.0  25.9 999.0 99.0 99.00
2007 12 22 00 00  68  8.0  9.8  2.44  9.09  5.99 999 1014.5 999.0  25.9 999.0 99.0 99.00
2007 12 22 01 00  78  7.5  9.0  2.28 10.00  5.80 999 1014.0 999.0  25.9 999.0 99.0 99.00
2007 12 22 02 00  93  7.0  8.3  2.19  9.09  5.73 999 1014.0 999.0  25.9 999.0 99.0 99.00
2007 12 22 03 00  74  7.7  9.3  2.21  9.09  5.83 999 1014.2 999.0  25.8 999.0 99.0 99.00
2007 12 22 04 00  73  8.2  9.7  2.07  9.09  5.73 999 1014.5 999.0  25.8 999.0 99.0 99.00
2007 12 22 05 00  81  7.8  9.5  2.40  9.09  6.18 999 1015.3 999.0  25.9 999.0 99.0 99.00
2007 12 22 06 00  83  7.7  9.2  2.15  9.09  6.02 999 1016.1 999.0  25.8 999.0 99.0 99.00
2007 12 22 07 00  83  7.4  9.3  2.08 10.00  5.95 999 1016.7 999.0  25.8 999.0 99.0 99.00
2007 12 22 08 00  85  7.7  9.5  2.07  9.09  5.79 999 1017.1 999.0  25.8 999.0 99.0 99.00
2007 12 22 09 00  89  8.1  9.7  2.35  9.09  6.01 999 1017.2 999.0  25.8 999.0 99.0 99.00
2007 12 22 10 00  91  7.6  8.9  2.30 10.00  6.08 999 1017.1 999.0  25.8 999.0 99.0 99.00
2007 12 22 11 00  83  7.6  9.6  2.28  7.14  6.01 999 1016.8 999.0  25.8 999.0 99.0 99.00
2007 12 22 12 00  82  7.7  9.6  2.17 10.00  5.83 999 1016.4 999.0  25.8 999.0 99.0 99.00
2007 12 22 13 00  70  7.0  8.7  2.17  6.67  5.86 999 1015.7 999.0  25.8 999.0 99.0 99.00
2007 12 22 14 00  82  7.0  8.6  2.08  5.88  5.89 999 1015.2 999.0  25.8 999.0 99.0 99.00
2007 12 22 15 00  90  6.4  7.6  2.12  9.09  6.01 999 1015.3 999.0  25.8 999.0 99.0 99.00
2007 12 22 16 00  90  6.1  7.6  2.07  9.09  6.05 999 1015.5 999.0  25.8 999.0 99.0 99.00
2007 12 22 17 00  78  6.1  8.0  2.04  7.69  5.78 999 1016.1 999.0  25.7 999.0 99.0 99.00
2007 12 22 18 00  80  6.5  8.6  1.95  9.09  5.92 999 1016.9 999.0  25.7 999.0 99.0 99.00
2007 12 22 19 00  73  7.0  8.7  1.86 10.00  5.91 999 1017.8 999.0  25.7 999.0 99.0 99.00
